dateTime,value
2021-12-09 18:13:31.786,129
2021-12-09 18:13:32.786,129
2021-12-09 18:13:33.786,129
2021-12-09 18:13:34.786,130
2021-12-09 18:13:35.786,129
2021-12-09 18:13:36.786,129
2021-12-09 18:13:37.786,129
2021-12-09 18:13:38.786,130
2021-12-09 18:13:39.786,130
2021-12-09 18:13:40.786,131
2021-12-09 18:13:41.786,131
2021-12-09 18:13:42.786,131
2021-12-09 18:13:43.786,131
2021-12-09 18:13:44.786,131
2021-12-09 18:13:45.786,132
2021-12-09 18:13:46.786,131
2021-12-09 18:13:47.786,131
2021-12-09 18:13:48.786,131
2021-12-09 18:13:49.786,133
2021-12-09 18:13:50.786,134
2021-12-09 18:13:51.786,135
2021-12-09 18:13:52.786,135
2021-12-09 18:13:53.786,135
2021-12-09 18:13:54.786,134
2021-12-09 18:13:55.786,132
2021-12-09 18:13:56.786,132
2021-12-09 18:13:57.786,131
2021-12-09 18:13:58.786,130
2021-12-09 18:13:59.786,130
2021-12-09 18:14:00.786,130
2021-12-09 18:14:01.786,129
2021-12-09 18:14:02.786,129
2021-12-09 18:14:03.786,128
2021-12-09 18:14:04.786,127
2021-12-09 18:14:05.786,127
2021-12-09 18:14:06.786,127
2021-12-09 18:14:07.786,127
2021-12-09 18:14:08.786,127
2021-12-09 18:14:09.786,127
2021-12-09 18:14:10.786,128
2021-12-09 18:14:11.786,127
2021-12-09 18:14:12.786,127
2021-12-09 18:14:13.786,127
2021-12-09 18:14:14.786,127
2021-12-09 18:14:15.786,128
2021-12-09 18:14:16.786,128
2021-12-09 18:14:17.786,128
2021-12-09 18:14:18.786,128
2021-12-09 18:14:19.786,128
2021-12-09 18:14:20.786,129
2021-12-09 18:14:21.786,129
2021-12-09 18:14:22.786,129
2021-12-09 18:14:23.786,128
2021-12-09 18:14:24.786,128
2021-12-09 18:14:25.786,128
2021-12-09 18:14:26.786,129
2021-12-09 18:14:27.786,130
2021-12-09 18:14:28.786,131
2021-12-09 18:14:29.786,133
2021-12-09 18:14:30.786,134
2021-12-09 18:14:31.786,135
2021-12-09 18:14:32.786,136
2021-12-09 18:14:33.786,136
2021-12-09 18:14:34.786,136
2021-12-09 18:14:35.786,135
2021-12-09 18:14:36.786,135
2021-12-09 18:14:37.786,133
2021-12-09 18:14:38.786,133
2021-12-09 18:14:39.786,134
2021-12-09 18:14:40.786,134
2021-12-09 18:14:41.786,134
2021-12-09 18:14:42.786,134
2021-12-09 18:14:43.786,134
2021-12-09 18:14:44.786,133
2021-12-09 18:14:45.786,133
2021-12-09 18:14:46.786,133
2021-12-09 18:14:47.786,133
2021-12-09 18:14:48.786,133
2021-12-09 18:14:49.786,132
2021-12-09 18:14:50.786,133
2021-12-09 18:14:51.786,133
2021-12-09 18:14:52.786,133
2021-12-09 18:14:53.786,133
2021-12-09 18:14:54.786,133
2021-12-09 18:14:55.786,132
2021-12-09 18:14:56.786,132
2021-12-09 18:14:57.786,132
2021-12-09 18:14:58.786,132
2021-12-09 18:14:59.786,132
2021-12-09 18:15:00.786,132
2021-12-09 18:15:01.786,131
2021-12-09 18:15:02.786,131
2021-12-09 18:15:03.786,131
2021-12-09 18:15:04.786,131
2021-12-09 18:15:05.786,131
2021-12-09 18:15:06.786,130
2021-12-09 18:15:07.786,131
2021-12-09 18:15:08.786,131
2021-12-09 18:15:09.786,131
2021-12-09 18:15:10.786,131
2021-12-09 18:15:11.786,131
2021-12-09 18:15:12.786,132
2021-12-09 18:15:13.786,131
2021-12-09 18:15:14.786,132
2021-12-09 18:15:15.786,131
2021-12-09 18:15:16.786,131
2021-12-09 18:15:17.786,131
2021-12-09 18:15:18.786,130
2021-12-09 18:15:19.786,130
2021-12-09 18:15:20.786,130
2021-12-09 18:15:21.786,130
2021-12-09 18:15:22.786,129
2021-12-09 18:15:23.786,129
2021-12-09 18:15:24.786,130
2021-12-09 18:15:25.786,131
2021-12-09 18:15:26.786,132
2021-12-09 18:15:27.786,132
2021-12-09 18:15:28.786,132
2021-12-09 18:15:29.786,132
2021-12-09 18:15:30.786,132
2021-12-09 18:15:31.786,130
2021-12-09 18:15:32.786,130
2021-12-09 18:15:33.786,129
2021-12-09 18:15:34.786,129
2021-12-09 18:15:35.786,129
2021-12-09 18:15:36.786,129
2021-12-09 18:15:37.786,129
2021-12-09 18:15:38.786,129
2021-12-09 18:15:39.786,129
2021-12-09 18:15:40.786,129
2021-12-09 18:15:41.786,128
2021-12-09 18:15:42.786,128
2021-12-09 18:15:43.786,128
2021-12-09 18:15:44.786,128
2021-12-09 18:15:45.786,127
2021-12-09 18:15:46.786,127
2021-12-09 18:15:47.786,127
2021-12-09 18:15:48.786,127
2021-12-09 18:15:49.786,127
2021-12-09 18:15:50.786,127
2021-12-09 18:15:51.786,127
2021-12-09 18:15:52.786,126
2021-12-09 18:15:53.786,126
2021-12-09 18:15:54.786,126
2021-12-09 18:15:55.786,126
2021-12-09 18:15:56.786,126
2021-12-09 18:15:57.786,125
2021-12-09 18:15:58.786,126
2021-12-09 18:15:59.786,126
2021-12-09 18:16:00.786,126
2021-12-09 18:16:01.786,126
2021-12-09 18:16:02.786,126
2021-12-09 18:16:03.786,127
2021-12-09 18:16:04.786,128
2021-12-09 18:16:05.786,129
2021-12-09 18:16:06.786,130
2021-12-09 18:16:07.786,131
2021-12-09 18:16:08.786,131
2021-12-09 18:16:09.786,131
2021-12-09 18:16:10.786,130
2021-12-09 18:16:11.786,130
2021-12-09 18:16:12.786,130
2021-12-09 18:16:13.786,130
2021-12-09 18:16:14.786,130
2021-12-09 18:16:15.786,130
2021-12-09 18:16:16.786,131
2021-12-09 18:16:17.786,130
2021-12-09 18:16:18.786,130
2021-12-09 18:16:19.786,130
2021-12-09 18:16:20.786,130
2021-12-09 18:16:21.786,131
2021-12-09 18:16:22.786,132
2021-12-09 18:16:23.786,133
2021-12-09 18:16:24.786,133
2021-12-09 18:16:25.786,133
2021-12-09 18:16:26.786,133
2021-12-09 18:16:27.786,133
2021-12-09 18:16:28.786,133
2021-12-09 18:16:29.786,132
2021-12-09 18:16:30.786,132
2021-12-09 18:16:31.786,132
2021-12-09 18:16:32.786,132
2021-12-09 18:16:33.786,132
2021-12-09 18:16:34.786,131
2021-12-09 18:16:35.786,131
2021-12-09 18:16:36.786,131
2021-12-09 18:16:37.786,130
2021-12-09 18:16:38.786,129
2021-12-09 18:16:39.786,129
2021-12-09 18:16:40.786,128
2021-12-09 18:16:41.786,128
2021-12-09 18:16:42.786,128
2021-12-09 18:16:43.786,129
2021-12-09 18:16:44.786,129
2021-12-09 18:16:45.786,129
2021-12-09 18:16:46.786,129
2021-12-09 18:16:47.786,130
2021-12-09 18:16:48.786,130
2021-12-09 18:16:49.786,130
2021-12-09 18:16:50.786,130
2021-12-09 18:16:51.786,131
2021-12-09 18:16:52.786,131
2021-12-09 18:16:53.786,131
2021-12-09 18:16:54.786,131
2021-12-09 18:16:55.786,130
2021-12-09 18:16:56.786,131
2021-12-09 18:16:57.786,130
2021-12-09 18:16:58.786,130
2021-12-09 18:16:59.786,131
2021-12-09 18:17:00.786,131
2021-12-09 18:17:01.786,132
2021-12-09 18:17:02.786,132
2021-12-09 18:17:03.786,132
2021-12-09 18:17:04.786,132
2021-12-09 18:17:05.786,132
2021-12-09 18:17:06.786,132
2021-12-09 18:17:07.786,132
2021-12-09 18:17:08.786,132
2021-12-09 18:17:09.786,132
2021-12-09 18:17:10.786,132
2021-12-09 18:17:11.786,132
2021-12-09 18:17:12.786,132
2021-12-09 18:17:13.786,132
2021-12-09 18:17:14.786,131
2021-12-09 18:17:15.786,131
2021-12-09 18:17:16.786,130
2021-12-09 18:17:17.786,130
2021-12-09 18:17:18.786,130
2021-12-09 18:17:19.786,130
2021-12-09 18:17:20.786,129
2021-12-09 18:17:21.786,128
2021-12-09 18:17:22.786,129
2021-12-09 18:17:23.786,128
2021-12-09 18:17:24.786,128
2021-12-09 18:17:25.786,129
2021-12-09 18:17:26.786,129
2021-12-09 18:17:27.786,129
2021-12-09 18:17:28.786,129
2021-12-09 18:17:29.786,129
2021-12-09 18:17:30.786,129
2021-12-09 18:17:31.786,129
2021-12-09 18:17:32.786,129
2021-12-09 18:17:33.786,129
2021-12-09 18:17:34.786,130
2021-12-09 18:17:35.786,131
2021-12-09 18:17:36.786,131
2021-12-09 18:17:37.786,131
2021-12-09 18:17:38.786,131
2021-12-09 18:17:39.786,132
2021-12-09 18:17:40.786,133
2021-12-09 18:17:41.786,133
2021-12-09 18:17:42.786,133
2021-12-09 18:17:43.786,133
2021-12-09 18:17:44.786,133
2021-12-09 18:17:45.786,133
2021-12-09 18:17:46.786,133
2021-12-09 18:17:47.786,132
2021-12-09 18:17:48.786,132
2021-12-09 18:17:49.786,132
2021-12-09 18:17:50.786,132
2021-12-09 18:17:51.786,133
2021-12-09 18:17:52.786,133
2021-12-09 18:17:53.786,133
2021-12-09 18:17:54.786,133
2021-12-09 18:17:55.786,133
2021-12-09 18:17:56.786,134
2021-12-09 18:17:57.786,134
2021-12-09 18:17:58.786,134
2021-12-09 18:17:59.786,134
2021-12-09 18:18:00.786,134
2021-12-09 18:18:01.786,133
2021-12-09 18:18:02.786,133
2021-12-09 18:18:03.786,132
2021-12-09 18:18:04.786,132
2021-12-09 18:18:05.786,130
2021-12-09 18:18:06.786,129
2021-12-09 18:18:07.786,129
2021-12-09 18:18:08.786,128
2021-12-09 18:18:09.786,129
2021-12-09 18:18:10.786,129
2021-12-09 18:18:11.786,129
2021-12-09 18:18:12.786,129
2021-12-09 18:18:13.786,129
2021-12-09 18:18:14.786,131
2021-12-09 18:18:15.786,131
2021-12-09 18:18:16.786,131
2021-12-09 18:18:17.786,130
2021-12-09 18:18:18.786,129
2021-12-09 18:18:19.786,129
2021-12-09 18:18:20.786,127
2021-12-09 18:18:21.786,125
2021-12-09 18:18:22.786,125
2021-12-09 18:18:23.786,125
2021-12-09 18:18:24.786,127
2021-12-09 18:18:25.786,127
2021-12-09 18:18:26.786,127
2021-12-09 18:18:27.786,124
2021-12-09 18:18:28.786,122
2021-12-09 18:18:29.786,122
2021-12-09 18:18:30.786,121
2021-12-09 18:18:31.786,123
2021-12-09 18:18:32.786,123
2021-12-09 18:18:33.786,123
2021-12-09 18:18:34.786,124
2021-12-09 18:18:35.786,125
2021-12-09 18:18:36.786,126
2021-12-09 18:18:37.786,126
2021-12-09 18:18:38.786,117
2021-12-09 18:18:39.786,117
2021-12-09 18:18:40.786,108
2021-12-09 18:18:41.786,110
2021-12-09 18:18:42.786,111
2021-12-09 18:18:43.786,112
2021-12-09 18:18:44.786,113
2021-12-09 18:18:45.786,115
2021-12-09 18:18:46.786,117
2021-12-09 18:18:47.786,119
2021-12-09 18:18:48.786,119
2021-12-09 18:18:49.786,119
2021-12-09 18:18:50.786,117
2021-12-09 18:18:51.786,115
2021-12-09 18:18:52.786,112
2021-12-09 18:18:53.786,110
2021-12-09 18:18:54.786,109
2021-12-09 18:18:55.786,110
2021-12-09 18:18:56.786,110
2021-12-09 18:18:57.786,110
2021-12-09 18:18:58.786,110
2021-12-09 18:18:59.786,111
2021-12-09 18:19:00.786,111
2021-12-09 18:19:01.786,110
2021-12-09 18:19:02.786,110
2021-12-09 18:19:03.786,110
2021-12-09 18:19:04.786,110
2021-12-09 18:19:05.786,110
2021-12-09 18:19:06.786,111
2021-12-09 18:19:07.786,111
2021-12-09 18:19:08.786,113
2021-12-09 18:19:09.786,112
2021-12-09 18:19:10.786,111
2021-12-09 18:19:11.786,110
2021-12-09 18:19:12.786,110
2021-12-09 18:19:13.786,110
2021-12-09 18:19:14.786,110
2021-12-09 18:19:15.786,111
2021-12-09 18:19:16.786,111
2021-12-09 18:19:17.786,111
2021-12-09 18:19:18.786,111
2021-12-09 18:19:19.786,111
2021-12-09 18:19:20.786,111
2021-12-09 18:19:21.786,111
2021-12-09 18:19:22.786,111
2021-12-09 18:19:23.786,111
2021-12-09 18:19:24.786,111
2021-12-09 18:19:25.786,109
2021-12-09 18:19:26.786,109
2021-12-09 18:19:27.786,109
2021-12-09 18:19:28.786,109
2021-12-09 18:19:29.786,110
2021-12-09 18:19:30.786,111
2021-12-09 18:19:31.786,111
2021-12-09 18:19:32.786,110
2021-12-09 18:19:33.786,109
2021-12-09 18:19:34.786,108
2021-12-09 18:19:35.786,108
2021-12-09 18:19:36.786,109
2021-12-09 18:19:37.786,109
2021-12-09 18:19:38.786,112
2021-12-09 18:19:39.786,112
2021-12-09 18:19:40.786,113
2021-12-09 18:19:41.786,113
2021-12-09 18:19:42.786,112
2021-12-09 18:19:43.786,112
2021-12-09 18:19:44.786,112
2021-12-09 18:19:45.786,112
2021-12-09 18:19:46.786,113
2021-12-09 18:19:47.786,113
2021-12-09 18:19:48.786,114
2021-12-09 18:19:49.786,115
2021-12-09 18:19:50.786,116
2021-12-09 18:19:51.786,117
2021-12-09 18:19:52.786,118
2021-12-09 18:19:53.786,119
2021-12-09 18:19:54.786,120
2021-12-09 18:19:55.786,120
2021-12-09 18:19:56.786,120
2021-12-09 18:19:57.786,121
2021-12-09 18:19:58.786,121
2021-12-09 18:19:59.786,121
2021-12-09 18:20:00.786,123
2021-12-09 18:20:01.786,123
2021-12-09 18:20:02.786,124
2021-12-09 18:20:03.786,124
2021-12-09 18:20:04.786,125
2021-12-09 18:20:05.786,125
2021-12-09 18:20:06.786,125
2021-12-09 18:20:07.786,125
2021-12-09 18:20:08.786,124
2021-12-09 18:20:09.786,124
2021-12-09 18:20:10.786,124
2021-12-09 18:20:11.786,123
2021-12-09 18:20:12.786,124
2021-12-09 18:20:13.786,124
2021-12-09 18:20:14.786,124
2021-12-09 18:20:15.786,124
2021-12-09 18:20:16.786,124
2021-12-09 18:20:17.786,125
2021-12-09 18:20:18.786,125
2021-12-09 18:20:19.786,125
2021-12-09 18:20:20.786,125
2021-12-09 18:20:21.786,125
2021-12-09 18:20:22.786,125
2021-12-09 18:20:23.786,125
2021-12-09 18:20:24.786,125
2021-12-09 18:20:25.786,125
2021-12-09 18:20:26.786,125
2021-12-09 18:20:27.786,125
2021-12-09 18:20:28.786,126
2021-12-09 18:20:29.786,127
2021-12-09 18:20:30.786,128
2021-12-09 18:20:31.786,128
2021-12-09 18:20:32.786,129
2021-12-09 18:20:33.786,128
2021-12-09 18:20:34.786,128
2021-12-09 18:20:35.786,128
2021-12-09 18:20:36.786,128
2021-12-09 18:20:37.786,129
2021-12-09 18:20:38.786,129
2021-12-09 18:20:39.786,129
2021-12-09 18:20:40.786,129
2021-12-09 18:20:41.786,130
2021-12-09 18:20:42.786,130
2021-12-09 18:20:43.786,130
2021-12-09 18:20:44.786,130
2021-12-09 18:20:45.786,130
2021-12-09 18:20:46.786,131
2021-12-09 18:20:47.786,131
2021-12-09 18:20:48.786,131
2021-12-09 18:20:49.786,130
2021-12-09 18:20:50.786,129
2021-12-09 18:20:51.786,129
2021-12-09 18:20:52.786,128
2021-12-09 18:20:53.786,128
2021-12-09 18:20:54.786,128
2021-12-09 18:20:55.786,129
2021-12-09 18:20:56.786,129
2021-12-09 18:20:57.786,130
2021-12-09 18:20:58.786,131
2021-12-09 18:20:59.786,131
2021-12-09 18:21:00.786,131
2021-12-09 18:21:01.786,132
2021-12-09 18:21:02.786,133
2021-12-09 18:21:03.786,133
2021-12-09 18:21:04.786,133
2021-12-09 18:21:05.786,133
2021-12-09 18:21:06.786,134
2021-12-09 18:21:07.786,133
2021-12-09 18:21:08.786,134
2021-12-09 18:21:09.786,134
2021-12-09 18:21:10.786,135
2021-12-09 18:21:11.786,134
2021-12-09 18:21:12.786,134
2021-12-09 18:21:13.786,133
2021-12-09 18:21:14.786,132
2021-12-09 18:21:15.786,131
2021-12-09 18:21:16.786,131
2021-12-09 18:21:17.786,131
2021-12-09 18:21:18.786,131
2021-12-09 18:21:19.786,131
2021-12-09 18:21:20.786,129
2021-12-09 18:21:21.786,127
2021-12-09 18:21:22.786,126
2021-12-09 18:21:23.786,125
2021-12-09 18:21:24.786,125
2021-12-09 18:21:25.786,124
2021-12-09 18:21:26.786,123
2021-12-09 18:21:27.786,123
2021-12-09 18:21:28.786,123
2021-12-09 18:21:29.786,123
2021-12-09 18:21:30.786,124
2021-12-09 18:21:31.786,124
2021-12-09 18:21:32.786,124
2021-12-09 18:21:33.786,124
2021-12-09 18:21:34.786,124
2021-12-09 18:21:35.786,125
2021-12-09 18:21:36.786,125
2021-12-09 18:21:37.786,125
2021-12-09 18:21:38.786,125
2021-12-09 18:21:39.786,124
2021-12-09 18:21:40.786,126
2021-12-09 18:21:41.786,126
2021-12-09 18:21:42.786,126
2021-12-09 18:21:43.786,125
2021-12-09 18:21:44.786,126
2021-12-09 18:21:45.786,126
2021-12-09 18:21:46.786,126
2021-12-09 18:21:47.786,126
2021-12-09 18:21:48.786,126
2021-12-09 18:21:49.786,126
2021-12-09 18:21:50.786,126
2021-12-09 18:21:51.786,126
2021-12-09 18:21:52.786,126
2021-12-09 18:21:53.786,125
2021-12-09 18:21:54.786,125
2021-12-09 18:21:55.786,126
2021-12-09 18:21:56.786,126
2021-12-09 18:21:57.786,126
2021-12-09 18:21:58.786,127
2021-12-09 18:21:59.786,127
2021-12-09 18:22:00.786,127
2021-12-09 18:22:01.786,127
2021-12-09 18:22:02.786,127
2021-12-09 18:22:03.786,127
2021-12-09 18:22:04.786,128
2021-12-09 18:22:05.786,128
2021-12-09 18:22:06.786,128
2021-12-09 18:22:07.786,128
2021-12-09 18:22:08.786,128
2021-12-09 18:22:09.786,128
2021-12-09 18:22:10.786,127
2021-12-09 18:22:11.786,127
2021-12-09 18:22:12.786,127
2021-12-09 18:22:13.786,127
2021-12-09 18:22:14.786,127
2021-12-09 18:22:15.786,126
2021-12-09 18:22:16.786,126
2021-12-09 18:22:17.786,127
2021-12-09 18:22:18.786,127
2021-12-09 18:22:19.786,127
2021-12-09 18:22:20.786,127
2021-12-09 18:22:21.786,127
2021-12-09 18:22:22.786,127
2021-12-09 18:22:23.786,127
2021-12-09 18:22:24.786,127
2021-12-09 18:22:25.786,127
2021-12-09 18:22:26.786,127
2021-12-09 18:22:27.786,127
2021-12-09 18:22:28.786,126
2021-12-09 18:22:29.786,126
2021-12-09 18:22:30.786,125
2021-12-09 18:22:31.786,125
2021-12-09 18:22:32.786,126
2021-12-09 18:22:33.786,126
2021-12-09 18:22:34.786,125
2021-12-09 18:22:35.786,125
2021-12-09 18:22:36.786,126
2021-12-09 18:22:37.786,126
2021-12-09 18:22:38.786,127
2021-12-09 18:22:39.786,127
2021-12-09 18:22:40.786,129
2021-12-09 18:22:41.786,131
2021-12-09 18:22:42.786,131
2021-12-09 18:22:43.786,132
2021-12-09 18:22:44.786,132
2021-12-09 18:22:45.786,132
2021-12-09 18:22:46.786,132
2021-12-09 18:22:47.786,132
2021-12-09 18:22:48.786,132
2021-12-09 18:22:49.786,131
2021-12-09 18:22:50.786,131
2021-12-09 18:22:51.786,131
2021-12-09 18:22:52.786,131
2021-12-09 18:22:53.786,130
2021-12-09 18:22:54.786,131
2021-12-09 18:22:55.786,130
2021-12-09 18:22:56.786,130
2021-12-09 18:22:57.786,128
2021-12-09 18:22:58.786,127
2021-12-09 18:22:59.786,128
2021-12-09 18:23:00.786,128
2021-12-09 18:23:01.786,129
2021-12-09 18:23:02.786,131
2021-12-09 18:23:03.786,133
2021-12-09 18:23:04.786,134
2021-12-09 18:23:05.786,135
2021-12-09 18:23:06.786,134
2021-12-09 18:23:07.786,134
2021-12-09 18:23:08.786,133
2021-12-09 18:23:09.786,132
2021-12-09 18:23:10.786,131
2021-12-09 18:23:11.786,131
2021-12-09 18:23:12.786,131
2021-12-09 18:23:13.786,131
2021-12-09 18:23:14.786,132
2021-12-09 18:23:15.786,132
2021-12-09 18:23:16.786,132
2021-12-09 18:23:17.786,132
2021-12-09 18:23:18.786,132
2021-12-09 18:23:19.786,132
2021-12-09 18:23:20.786,131
2021-12-09 18:23:21.786,131
2021-12-09 18:23:22.786,131
2021-12-09 18:23:23.786,131
2021-12-09 18:23:24.786,132
2021-12-09 18:23:25.786,132
2021-12-09 18:23:26.786,131
2021-12-09 18:23:27.786,130
2021-12-09 18:23:28.786,129
2021-12-09 18:23:29.786,130
2021-12-09 18:23:30.786,129
2021-12-09 18:23:31.786,130
2021-12-09 18:23:32.786,130
2021-12-09 18:23:33.786,129
2021-12-09 18:23:34.786,130
2021-12-09 18:23:35.786,129
2021-12-09 18:23:36.786,129
2021-12-09 18:23:37.786,129
2021-12-09 18:23:38.786,129
2021-12-09 18:23:39.786,130
2021-12-09 18:23:40.786,130
2021-12-09 18:23:41.786,130
2021-12-09 18:23:42.786,131
2021-12-09 18:23:43.786,131
2021-12-09 18:23:44.786,131
2021-12-09 18:23:45.786,131
2021-12-09 18:23:46.786,130
2021-12-09 18:23:47.786,130
2021-12-09 18:23:48.786,129
2021-12-09 18:23:49.786,129
2021-12-09 18:23:50.786,130
2021-12-09 18:23:51.786,130
2021-12-09 18:23:52.786,130
2021-12-09 18:23:53.786,130
2021-12-09 18:23:54.786,130
2021-12-09 18:23:55.786,130
2021-12-09 18:23:56.786,130
2021-12-09 18:23:57.786,130
2021-12-09 18:23:58.786,130
2021-12-09 18:23:59.786,130
2021-12-09 18:24:00.786,131
2021-12-09 18:24:01.786,132
2021-12-09 18:24:02.786,132
2021-12-09 18:24:03.786,133
2021-12-09 18:24:04.786,134
2021-12-09 18:24:05.786,134
2021-12-09 18:24:06.786,132
2021-12-09 18:24:07.786,131
2021-12-09 18:24:08.786,130
2021-12-09 18:24:09.786,130
2021-12-09 18:24:10.786,129
2021-12-09 18:24:11.786,128
2021-12-09 18:24:12.786,128
2021-12-09 18:24:13.786,128
2021-12-09 18:24:14.786,127
2021-12-09 18:24:15.786,126
2021-12-09 18:24:16.786,125
2021-12-09 18:24:17.786,126
2021-12-09 18:24:18.786,126
2021-12-09 18:24:19.786,127
2021-12-09 18:24:20.786,127
2021-12-09 18:24:21.786,127
2021-12-09 18:24:22.786,126
2021-12-09 18:24:23.786,125
2021-12-09 18:24:24.786,126
2021-12-09 18:24:25.786,126
2021-12-09 18:24:26.786,125
2021-12-09 18:24:27.786,125
2021-12-09 18:24:28.786,126
2021-12-09 18:24:29.786,126
2021-12-09 18:24:30.786,127
2021-12-09 18:24:31.786,127
2021-12-09 18:24:32.786,128
2021-12-09 18:24:33.786,128
2021-12-09 18:24:34.786,120
2021-12-09 18:24:35.786,114
2021-12-09 18:24:36.786,112
2021-12-09 18:24:37.786,113
2021-12-09 18:24:38.786,115
2021-12-09 18:24:39.786,117
2021-12-09 18:24:40.786,119
2021-12-09 18:24:41.786,120
2021-12-09 18:24:42.786,120
2021-12-09 18:24:43.786,120
2021-12-09 18:24:44.786,120
2021-12-09 18:24:45.786,119
2021-12-09 18:24:46.786,117
2021-12-09 18:24:47.786,115
2021-12-09 18:24:48.786,113
2021-12-09 18:24:49.786,111
2021-12-09 18:24:50.786,111
2021-12-09 18:24:51.786,113
2021-12-09 18:24:52.786,114
2021-12-09 18:24:53.786,114
2021-12-09 18:24:54.786,114
2021-12-09 18:24:55.786,113
2021-12-09 18:24:56.786,113
2021-12-09 18:24:57.786,113
2021-12-09 18:24:58.786,115
2021-12-09 18:24:59.786,116
2021-12-09 18:25:00.786,117
2021-12-09 18:25:01.786,116
2021-12-09 18:25:02.786,116
2021-12-09 18:25:03.786,116
2021-12-09 18:25:04.786,115
2021-12-09 18:25:05.786,115
2021-12-09 18:25:06.786,115
2021-12-09 18:25:07.786,115
2021-12-09 18:25:08.786,115
2021-12-09 18:25:09.786,114
2021-12-09 18:25:10.786,114
2021-12-09 18:25:11.786,113
2021-12-09 18:25:12.786,113
2021-12-09 18:25:13.786,112
2021-12-09 18:25:14.786,111
2021-12-09 18:25:15.786,111
2021-12-09 18:25:16.786,112
2021-12-09 18:25:17.786,114
2021-12-09 18:25:18.786,115
2021-12-09 18:25:19.786,115
2021-12-09 18:25:20.786,116
2021-12-09 18:25:21.786,116
2021-12-09 18:25:22.786,116
2021-12-09 18:25:23.786,117
2021-12-09 18:25:24.786,117
2021-12-09 18:25:25.786,116
2021-12-09 18:25:26.786,116
2021-12-09 18:25:27.786,116
2021-12-09 18:25:28.786,117
2021-12-09 18:25:29.786,118
2021-12-09 18:25:30.786,118
2021-12-09 18:25:31.786,119
2021-12-09 18:25:32.786,119
2021-12-09 18:25:33.786,119
2021-12-09 18:25:34.786,119
2021-12-09 18:25:35.786,118
2021-12-09 18:25:36.786,118
2021-12-09 18:25:37.786,118
2021-12-09 18:25:38.786,118
2021-12-09 18:25:39.786,118
2021-12-09 18:25:40.786,117
2021-12-09 18:25:41.786,117
2021-12-09 18:25:42.786,117
2021-12-09 18:25:43.786,117
2021-12-09 18:25:44.786,118
2021-12-09 18:25:45.786,119
2021-12-09 18:25:46.786,120
2021-12-09 18:25:47.786,121
2021-12-09 18:25:48.786,122
2021-12-09 18:25:49.786,122
2021-12-09 18:25:50.786,123
2021-12-09 18:25:51.786,124
2021-12-09 18:25:52.786,124
2021-12-09 18:25:53.786,125
2021-12-09 18:25:54.786,125
2021-12-09 18:25:55.786,126
2021-12-09 18:25:56.786,126
2021-12-09 18:25:57.786,126
2021-12-09 18:25:58.786,127
2021-12-09 18:25:59.786,129
2021-12-09 18:26:00.786,130
2021-12-09 18:26:01.786,130
2021-12-09 18:26:02.786,131
2021-12-09 18:26:03.786,131
2021-12-09 18:26:04.786,130
2021-12-09 18:26:05.786,129
2021-12-09 18:26:06.786,129
2021-12-09 18:26:07.786,128
2021-12-09 18:26:08.786,128
2021-12-09 18:26:09.786,129
2021-12-09 18:26:10.786,128
2021-12-09 18:26:11.786,128
2021-12-09 18:26:12.786,128
2021-12-09 18:26:13.786,128
2021-12-09 18:26:14.786,128
2021-12-09 18:26:15.786,128
2021-12-09 18:26:16.786,128
2021-12-09 18:26:17.786,128
2021-12-09 18:26:18.786,128
2021-12-09 18:26:19.786,129
2021-12-09 18:26:20.786,129
2021-12-09 18:26:21.786,128
2021-12-09 18:26:22.786,128
2021-12-09 18:26:23.786,128
2021-12-09 18:26:24.786,129
2021-12-09 18:26:25.786,129
2021-12-09 18:26:26.786,129
2021-12-09 18:26:27.786,130
2021-12-09 18:26:28.786,131
2021-12-09 18:26:29.786,131
2021-12-09 18:26:30.786,131
2021-12-09 18:26:31.786,131
2021-12-09 18:26:32.786,131
2021-12-09 18:26:33.786,130
2021-12-09 18:26:34.786,130
2021-12-09 18:26:35.786,129
2021-12-09 18:26:36.786,129
2021-12-09 18:26:37.786,129
2021-12-09 18:26:38.786,128
2021-12-09 18:26:39.786,128
2021-12-09 18:26:40.786,128
2021-12-09 18:26:41.786,128
2021-12-09 18:26:42.786,128
2021-12-09 18:26:43.786,129
2021-12-09 18:26:44.786,130
2021-12-09 18:26:45.786,130
2021-12-09 18:26:46.786,131
2021-12-09 18:26:47.786,131
2021-12-09 18:26:48.786,131
2021-12-09 18:26:49.786,131
2021-12-09 18:26:50.786,130
2021-12-09 18:26:51.786,129
2021-12-09 18:26:52.786,129
2021-12-09 18:26:53.786,128
2021-12-09 18:26:54.786,128
2021-12-09 18:26:55.786,127
2021-12-09 18:26:56.786,127
2021-12-09 18:26:57.786,127
2021-12-09 18:26:58.786,127
2021-12-09 18:26:59.786,128
2021-12-09 18:27:00.786,130
2021-12-09 18:27:01.786,131
2021-12-09 18:27:02.786,131
2021-12-09 18:27:03.786,131
2021-12-09 18:27:04.786,131
2021-12-09 18:27:05.786,131
2021-12-09 18:27:06.786,131
2021-12-09 18:27:07.786,131
2021-12-09 18:27:08.786,131
2021-12-09 18:27:09.786,132
2021-12-09 18:27:10.786,132
2021-12-09 18:27:11.786,132
2021-12-09 18:27:12.786,132
2021-12-09 18:27:13.786,132
