Latitude,Longitude,Elevation
37.56368000,-122.505630,203.0
37.56367000,-122.505590,204.0
37.56366000,-122.505560,204.0
37.56364000,-122.505520,203.0
37.56362000,-122.505470,203.0
37.56361000,-122.505430,203.0
37.56361000,-122.505390,203.0
37.56362000,-122.505350,203.0
37.56364000,-122.505310,204.0
37.56365000,-122.505260,204.0
37.56367000,-122.505230,205.0
37.56368000,-122.505190,205.0
37.56370000,-122.505160,206.0
37.56372000,-122.505130,207.0
37.56374000,-122.505100,207.0
37.56375000,-122.505070,208.0
37.56376000,-122.505040,208.0
37.56378000,-122.505010,209.0
37.56380000,-122.504980,209.0
37.56381000,-122.504950,209.0
37.56382000,-122.504910,209.0
37.56383000,-122.504870,209.0
37.56385000,-122.504820,209.0
37.56385000,-122.504770,209.0
37.56386000,-122.504730,209.0
37.56386000,-122.504680,209.0
37.56386000,-122.504640,209.0
37.56386000,-122.504600,210.0
37.56385000,-122.504550,210.0
37.56384000,-122.504500,210.0
37.56383000,-122.504470,210.0
37.56382000,-122.504440,210.0
37.56380000,-122.504410,210.0
37.56378000,-122.504380,211.0
37.56376000,-122.504370,211.0
37.56373000,-122.504360,211.0
37.56370000,-122.504350,210.0
37.56366000,-122.504350,210.0
37.56363000,-122.504340,210.0
37.56360000,-122.504330,210.0
37.56356000,-122.504320,209.0
37.56352000,-122.504300,209.0
37.56348000,-122.504290,209.0
37.56345000,-122.504270,209.0
37.56342000,-122.504250,209.0
37.56338000,-122.504230,209.0
37.56335000,-122.504210,209.0
37.56332000,-122.504180,209.0
37.56330000,-122.504150,209.0
37.56329000,-122.504120,210.0
37.56327000,-122.504080,210.0
37.56327000,-122.504040,211.0
37.56327000,-122.504010,211.0
37.56327000,-122.503970,212.0
37.56328000,-122.503940,213.0
37.56330000,-122.503910,214.0
37.56332000,-122.503880,215.0
37.56334000,-122.503860,216.0
37.56336000,-122.503830,217.0
37.56338000,-122.503810,217.0
37.56340000,-122.503780,218.0
37.56343000,-122.503760,218.0
37.56346000,-122.503730,219.0
37.56348000,-122.503700,220.0
37.56351000,-122.503670,220.0
37.56354000,-122.503650,221.0
37.56357000,-122.503630,221.0
37.56360000,-122.503600,221.0
37.56362000,-122.503570,222.0
37.56365000,-122.503540,222.0
37.56368000,-122.503520,222.0
37.56371000,-122.503490,223.0
37.56374000,-122.503460,223.0
37.56377000,-122.503430,223.0
37.56379000,-122.503400,224.0
37.56382000,-122.503370,224.0
37.56384000,-122.503340,225.0
37.56387000,-122.503300,226.0
37.56388000,-122.503260,226.0
37.56389000,-122.503220,226.0
37.56390000,-122.503180,226.0
37.56390000,-122.503140,227.0
37.56390000,-122.503100,227.0
37.56389000,-122.503070,227.0
37.56388000,-122.503030,228.0
37.56387000,-122.502990,229.0
37.56385000,-122.502960,230.0
37.56383000,-122.502930,230.0
37.56381000,-122.502910,231.0
37.56378000,-122.502890,231.0
37.56376000,-122.502860,232.0
37.56374000,-122.502830,232.0
37.56372000,-122.502790,233.0
37.56371000,-122.502760,234.0
37.56369000,-122.502740,234.0
37.56367000,-122.502720,234.0
37.56364000,-122.502700,234.0
37.56362000,-122.502660,235.0
37.56360000,-122.502630,235.0
37.56360000,-122.502590,236.0
37.56360000,-122.502550,236.0
37.56361000,-122.502510,237.0
37.56363000,-122.502470,238.0
37.56366000,-122.502440,239.0
37.56369000,-122.502420,239.0
37.56372000,-122.502400,240.0
37.56375000,-122.502380,241.0
37.56379000,-122.502370,242.0
37.56382000,-122.502360,242.0
37.56385000,-122.502360,243.0
37.56388000,-122.502350,244.0
37.56391000,-122.502330,245.0
37.56394000,-122.502310,245.0
37.56397000,-122.502290,246.0
37.56400000,-122.502260,247.0
37.56401000,-122.502230,248.0
37.56402000,-122.502180,249.0
37.56403000,-122.502140,251.0
37.56403000,-122.502100,252.0
37.56404000,-122.502060,253.0
37.56405000,-122.502010,255.0
37.56406000,-122.501970,256.0
37.56407000,-122.501940,257.0
37.56409000,-122.501890,259.0
37.56410000,-122.501850,261.0
37.56411000,-122.501810,262.0
37.56413000,-122.501770,264.0
37.56414000,-122.501730,265.0
37.56414000,-122.501690,266.0
37.56414000,-122.501650,267.0
37.56415000,-122.501610,268.0
37.56415000,-122.501570,269.0
37.56414000,-122.501530,270.0
37.56412000,-122.501500,270.0
37.56410000,-122.501470,270.0
37.56407000,-122.501450,270.0
37.56404000,-122.501440,269.0
37.56400000,-122.501430,268.0
37.56397000,-122.501410,268.0
37.56394000,-122.501390,267.0
37.56392000,-122.501370,267.0
37.56389000,-122.501350,266.0
37.56386000,-122.501320,266.0
37.56384000,-122.501300,266.0
37.56383000,-122.501260,266.0
37.56383000,-122.501230,267.0
37.56384000,-122.501190,268.0
37.56385000,-122.501160,269.0
37.56388000,-122.501130,272.0
37.56389000,-122.501100,272.0
37.56390000,-122.501070,273.0
37.56392000,-122.501040,273.0
37.56394000,-122.501010,274.0
37.56398000,-122.500990,275.0
37.56400000,-122.500980,276.0
37.56403000,-122.500980,277.0
37.56406000,-122.500990,278.0
37.56409000,-122.501010,279.0
37.56412000,-122.501040,280.0
37.56416000,-122.501070,281.0
37.56419000,-122.501090,281.0
37.56422000,-122.501100,282.0
37.56425000,-122.501120,282.0
37.56428000,-122.501150,282.0
37.56431000,-122.501170,282.0
37.56435000,-122.501180,282.0
37.56438000,-122.501190,283.0
37.56441000,-122.501190,283.0
37.56445000,-122.501200,284.0
37.56448000,-122.501190,284.0
37.56452000,-122.501190,284.0
37.56455000,-122.501180,284.0
37.56458000,-122.501160,285.0
37.56460000,-122.501140,286.0
37.56463000,-122.501120,287.0
37.56465000,-122.501090,288.0
37.56467000,-122.501060,288.0
37.56469000,-122.501020,290.0
37.56470000,-122.500990,290.0
37.56472000,-122.500960,291.0
37.56474000,-122.500930,292.0
37.56476000,-122.500910,292.0
37.56478000,-122.500880,293.0
37.56480000,-122.500860,293.0
37.56482000,-122.500830,294.0
37.56485000,-122.500800,294.0
37.56487000,-122.500770,294.0
37.56489000,-122.500740,295.0
37.56491000,-122.500710,295.0
37.56493000,-122.500680,296.0
37.56496000,-122.500670,296.0
37.56498000,-122.500650,297.0
37.56501000,-122.500620,298.0
37.56503000,-122.500600,298.0
37.56506000,-122.500570,300.0
37.56508000,-122.500550,301.0
37.56510000,-122.500520,301.0
37.56511000,-122.500480,302.0
37.56513000,-122.500450,303.0
37.56514000,-122.500420,303.0
37.56516000,-122.500380,304.0
37.56517000,-122.500350,305.0
37.56518000,-122.500310,306.0
37.56519000,-122.500270,306.0
37.56520000,-122.500230,307.0
37.56521000,-122.500200,307.0
37.56523000,-122.500170,308.0
37.56523000,-122.500140,307.0
37.56524000,-122.500100,308.0
37.56525000,-122.500060,308.0
37.56527000,-122.500030,309.0
37.56529000,-122.499990,310.0
37.56532000,-122.499960,311.0
37.56535000,-122.499940,312.0
37.56537000,-122.499920,313.0
37.56541000,-122.499910,315.0
37.56544000,-122.499890,316.0
37.56547000,-122.499880,317.0
37.56550000,-122.499860,318.0
37.56553000,-122.499850,320.0
37.56556000,-122.499840,321.0
37.56559000,-122.499820,322.0
37.56562000,-122.499810,323.0
37.56564000,-122.499800,324.0
37.56567000,-122.499780,325.0
37.56570000,-122.499760,326.0
37.56573000,-122.499740,328.0
37.56576000,-122.499710,329.0
37.56578000,-122.499690,329.0
37.56581000,-122.499670,330.0
37.56584000,-122.499650,330.0
37.56587000,-122.499630,331.0
37.56590000,-122.499610,331.0
37.56593000,-122.499590,331.0
37.56596000,-122.499590,332.0
37.56599000,-122.499570,333.0
37.56601000,-122.499560,333.0
37.56605000,-122.499550,335.0
37.56608000,-122.499540,336.0
37.56611000,-122.499530,336.0
37.56614000,-122.499520,337.0
37.56617000,-122.499510,338.0
37.56620000,-122.499500,339.0
37.56623000,-122.499480,339.0
37.56626000,-122.499460,340.0
37.56628000,-122.499440,341.0
37.56630000,-122.499430,341.0
37.56633000,-122.499410,342.0
37.56635000,-122.499390,342.0
37.56638000,-122.499360,343.0
37.56640000,-122.499340,343.0
37.56643000,-122.499310,344.0
37.56645000,-122.499280,345.0
37.56646000,-122.499250,345.0
37.56648000,-122.499210,345.0
37.56649000,-122.499180,345.0
37.56651000,-122.499150,346.0
37.56652000,-122.499110,346.0
37.56652000,-122.499070,346.0
37.56653000,-122.499030,346.0
37.56654000,-122.498990,347.0
37.56654000,-122.498950,346.0
37.56655000,-122.498910,347.0
37.56656000,-122.498880,347.0
37.56656000,-122.498830,347.0
37.56657000,-122.498790,347.0
37.56658000,-122.498750,348.0
37.56659000,-122.498710,348.0
37.56660000,-122.498670,349.0
37.56661000,-122.498630,349.0
37.56664000,-122.498590,350.0
37.56666000,-122.498570,351.0
37.56669000,-122.498540,351.0
37.56671000,-122.498510,352.0
37.56674000,-122.498470,352.0
37.56676000,-122.498450,353.0
37.56679000,-122.498440,354.0
37.56682000,-122.498430,355.0
37.56685000,-122.498410,357.0
37.56687000,-122.498390,357.0
37.56690000,-122.498380,359.0
37.56693000,-122.498370,360.0
37.56696000,-122.498360,361.0
37.56700000,-122.498340,361.0
37.56702000,-122.498330,361.0
37.56705000,-122.498320,362.0
37.56709000,-122.498310,362.0
37.56712000,-122.498300,362.0
37.56714000,-122.498290,362.0
37.56717000,-122.498280,363.0
37.56721000,-122.498270,363.0
37.56725000,-122.498260,363.0
37.56728000,-122.498240,362.0
37.56732000,-122.498220,362.0
37.56735000,-122.498200,362.0
37.56738000,-122.498180,362.0
37.56741000,-122.498160,362.0
37.56744000,-122.498140,362.0
37.56746000,-122.498130,362.0
37.56749000,-122.498100,362.0
37.56751000,-122.498070,362.0
37.56755000,-122.498040,363.0
37.56757000,-122.498020,363.0
37.56760000,-122.497990,363.0
37.56763000,-122.497960,364.0
37.56765000,-122.497930,365.0
37.56768000,-122.497910,366.0
37.56771000,-122.497880,367.0
37.56774000,-122.497850,368.0
37.56775000,-122.497830,368.0
37.56777000,-122.497800,370.0
37.56779000,-122.497770,371.0
37.56781000,-122.497740,371.0
37.56783000,-122.497700,371.0
37.56785000,-122.497660,372.0
37.56787000,-122.497630,372.0
37.56788000,-122.497600,372.0
37.56789000,-122.497550,373.0
37.56791000,-122.497510,373.0
37.56792000,-122.497470,374.0
37.56793000,-122.497430,374.0
37.56794000,-122.497390,374.0
37.56796000,-122.497340,375.0
37.56797000,-122.497300,375.0
37.56797000,-122.497260,375.0
37.56798000,-122.497220,376.0
37.56799000,-122.497190,376.0
37.56800000,-122.497150,377.0
37.56801000,-122.497110,377.0
37.56803000,-122.497060,377.0
37.56803000,-122.497010,378.0
37.56803000,-122.496980,378.0
37.56804000,-122.496930,379.0
37.56805000,-122.496890,380.0
37.56806000,-122.496850,380.0
37.56808000,-122.496820,380.0
37.56809000,-122.496780,381.0
37.56809000,-122.496740,382.0
37.56810000,-122.496700,382.0
37.56811000,-122.496660,383.0
37.56812000,-122.496630,383.0
37.56814000,-122.496590,383.0
37.56815000,-122.496550,383.0
37.56816000,-122.496510,383.0
37.56818000,-122.496480,383.0
37.56820000,-122.496440,383.0
37.56821000,-122.496410,383.0
37.56822000,-122.496370,383.0
37.56824000,-122.496340,383.0
37.56825000,-122.496290,384.0
37.56826000,-122.496250,384.0
37.56827000,-122.496220,384.0
37.56828000,-122.496180,385.0
37.56828000,-122.496140,385.0
37.56828000,-122.496100,386.0
37.56827000,-122.496060,386.0
37.56827000,-122.496020,386.0
37.56825000,-122.495970,387.0
37.56824000,-122.495930,388.0
37.56823000,-122.495890,388.0
37.56822000,-122.495850,389.0
37.56821000,-122.495810,390.0
37.56820000,-122.495770,390.0
